timestamp,process_id,process_name,app_category,api_calls,memory_usage,create_time,label
2025-09-08T10:11:21.259282,5772,powerpnt.exe,office_app,CreateThread WaitForSingleObject CloseHandle,74240869.15022779,2025-09-08T08:40:21.259282,Benign
2025-09-08T10:11:24.034680,14594,powershell.exe,system_tool,RegOpenKeyW RegEnumKeyW RegSetValueW RegDeleteKeyW RegCloseKey,43662512.2358495,2025-09-08T08:59:24.034680,Benign
2025-09-08T10:11:25.906050,22935,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,28736929.045416515,2025-09-08T10:02:25.906050,Benign
2025-09-08T10:11:26.522473,31161,excel.exe,office_app,CreateThread CreateEvent SetEvent WaitForSingleObject,72283251.21507742,2025-09-08T09:02:26.522473,Benign
2025-09-08T10:11:26.601951,22275,wmplayer.exe,media_player,VirtualAlloc VirtualProtect VirtualFree,76798096.22271556,2025-09-08T09:44:26.601951,Benign
2025-09-08T10:11:45.791201,21115,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,49991077.34745958,2025-09-08T08:37:45.791201,Benign
2025-09-08T10:11:47.176246,13248,powershell.exe,system_tool,CreateFileW ReadFile WriteFile CloseHandle,65851783.34670711,2025-09-08T08:29:47.176246,Benign
2025-09-08T10:12:03.484170,29855,powershell.exe,system_tool,RegOpenKeyW RegEnumKeyW RegSetValueW RegDeleteKeyW RegCloseKey,63007880.68880378,2025-09-08T08:43:03.484170,Benign
2025-09-08T10:12:13.809058,14400,powerpnt.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary,23668922.152428545,2025-09-08T09:44:13.809058,Benign
2025-09-08T10:12:15.919611,13723,excel.exe,office_app,RegOpenKeyW RegEnumValueW RegSetValueW RegCloseKey,50105732.903213434,2025-09-08T09:18:15.919611,Benign
2025-09-08T10:12:21.906085,30073,calc.exe,calculator,LoadLibraryW GetProcAddress FreeLibrary GetModuleHandleW,58458450.54398498,2025-09-08T09:52:21.906085,Benign
2025-09-08T10:12:32.481253,13028,mspaint.exe,graphics,CreateThread WaitForSingleObject CloseHandle GetLastError,45187280.76823948,2025-09-08T08:36:32.481253,Benign
2025-09-08T10:12:34.985174,30032,notepad.exe,text_editor,CreateFileW WriteFile FlushFileBuffers SetEndOfFile CloseHandle,66156294.55871697,2025-09-08T09:32:34.985174,Benign
2025-09-08T10:12:37.546301,8068,cmd.exe,system_tool,GetSystemInfo GetVersionExW GetComputerNameW GetUserNameW,49301961.720643036,2025-09-08T09:36:37.546301,Benign
2025-09-08T10:12:38.648248,24105,chrome.exe,web_browser,CreateFileW WriteFile ReadFile SetFilePointer CloseHandle,32290189.05197672,2025-09-08T09:32:38.648248,Benign
2025-09-08T10:12:39.198061,24524,winword.exe,office_app,CreateThread WaitForSingleObject SetEvent ResetEvent,42285279.45974332,2025-09-08T09:27:39.198061,Benign
2025-09-08T10:12:43.155182,31449,powerpnt.exe,office_app,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey,41822477.66441592,2025-09-08T08:17:43.155182,Benign
2025-09-08T10:12:43.233897,6877,winword.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary CloseHandle,55468239.83464602,2025-09-08T09:33:43.233897,Benign
2025-09-08T10:12:51.009680,12886,winword.exe,office_app,RegOpenKeyW RegSetValueW RegQueryValueW RegCloseKey,86576128.71513605,2025-09-08T09:08:51.009680,Benign
2025-09-08T10:12:53.099341,18345,spotify.exe,media_player,CreateThread WaitForSingleObject CloseHandle,31774997.659601722,2025-09-08T10:04:53.099341,Benign
2025-09-08T10:12:56.668917,10174,cmd.exe,system_tool,GetSystemInfo GetVersionExW GetComputerNameW GetUserNameW,21192143.962564323,2025-09-08T08:27:56.668917,Benign
2025-09-08T10:13:04.795165,17946,powerpnt.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary,60041578.608984664,2025-09-08T10:10:04.795165,Benign
2025-09-08T10:13:08.291411,31214,chrome.exe,web_browser,WSAStartup WSASocket connect send recv closesocket WSACleanup,39384398.4805004,2025-09-08T09:12:08.291411,Benign
2025-09-08T10:13:12.902535,17591,calc.exe,calculator,VirtualAlloc VirtualProtect VirtualFree HeapAlloc HeapFree,39555554.71002725,2025-09-08T10:10:12.902535,Benign
2025-09-08T10:13:16.774616,11898,notepad.exe,text_editor,CreateDirectoryW CreateFileW WriteFile CloseHandle DeleteFileW,36053465.29320305,2025-09-08T08:49:16.774616,Benign
2025-09-08T10:13:29.182080,8405,code.exe,development,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle SetLastError,28581627.269261643,2025-09-08T10:11:29.182080,Benign
2025-09-08T10:13:32.352854,31274,chrome.exe,web_browser,VirtualAlloc VirtualProtect VirtualFree CreateThread,39537297.37169623,2025-09-08T09:25:32.352854,Benign
2025-09-08T10:13:35.635189,7268,powershell.exe,system_tool,GetSystemInfo GetVersionExW GetVolumeInformationW,49247630.23198344,2025-09-08T08:32:35.635189,Benign
2025-09-08T10:13:36.131779,5845,notepad.exe,text_editor,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey GetLastError,54410528.4254383,2025-09-08T09:08:36.131779,Benign
2025-09-08T10:13:37.242936,12084,firefox.exe,web_browser,WSAStartup WSASocket connect send recv closesocket,61268456.89379779,2025-09-08T10:01:37.242936,Benign
2025-09-08T10:13:39.853323,6127,winword.exe,office_app,RegOpenKeyW RegSetValueW RegQueryValueW RegCloseKey,44455332.06162524,2025-09-08T09:54:39.853323,Benign
2025-09-08T10:13:44.522921,11661,code.exe,development,LoadLibraryW GetProcAddress FreeLibrary SetLastError,54714655.52471118,2025-09-08T08:24:44.522921,Benign
2025-09-08T10:13:51.648693,12348,excel.exe,office_app,CreateFileW ReadFile WriteFile SetFilePointer GetFileSize CloseHandle,38171406.08702278,2025-09-08T09:06:51.648693,Benign
2025-09-08T10:13:58.050301,23261,code.exe,development,LoadLibraryW GetProcAddress FreeLibrary,39642648.54019338,2025-09-08T09:50:58.050301,Benign
2025-09-08T10:13:59.041495,13364,code.exe,development,CreateThread CreateEvent SetEvent WaitForSingleObject,77271943.54594168,2025-09-08T09:24:59.041495,Benign
2025-09-08T10:14:00.182291,32410,powerpnt.exe,office_app,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey,118215610.02876781,2025-09-08T08:19:00.182291,Benign
2025-09-08T10:14:33.325693,31279,code.exe,development,LoadLibraryW GetProcAddress FreeLibrary,51910608.287081376,2025-09-08T09:11:33.325693,Benign
2025-09-08T10:14:48.333474,9809,mspaint.exe,graphics,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle SetLastError,63112146.98040426,2025-09-08T08:42:48.333474,Benign
2025-09-08T10:14:48.636632,14060,mspaint.exe,graphics,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle,53336432.535864435,2025-09-08T08:21:48.636632,Benign
2025-09-08T10:14:48.698461,14278,msedge.exe,web_browser,VirtualAlloc VirtualFree CreateProcessW CloseHandle,40038989.430034965,2025-09-08T09:57:48.698461,Benign
2025-09-08T10:14:51.708037,12824,calc.exe,calculator,RegOpenKeyW RegQueryValueW RegCloseKey GetSystemMetrics,36533975.71148697,2025-09-08T09:34:51.708037,Benign
2025-09-08T10:14:55.296524,24767,chrome.exe,web_browser,CreateFileW WriteFile ReadFile SetFilePointer CloseHandle,51216100.796455786,2025-09-08T10:03:55.296524,Benign
2025-09-08T10:14:56.302409,15920,powerpnt.exe,office_app,CreateThread WaitForSingleObject CloseHandle,48322662.17389929,2025-09-08T08:47:56.302409,Benign
2025-09-08T10:14:58.669128,7249,code.exe,development,FindFirstFileW FindNextFileW GetFileAttributesW FindClose,62830231.24412976,2025-09-08T08:33:58.669128,Benign
2025-09-08T10:15:00.594366,10705,code.exe,development,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle,87110359.11404425,2025-09-08T09:11:00.594366,Benign
2025-09-08T10:15:01.897883,13528,wmplayer.exe,media_player,CreateThread SetThreadPriority WaitForSingleObject,63423948.569859296,2025-09-08T08:23:01.897883,Benign
2025-09-08T10:15:01.973213,27168,winword.exe,office_app,CreateThread WaitForSingleObject SetEvent ResetEvent,72160409.85037318,2025-09-08T09:43:01.973213,Benign
2025-09-08T10:15:06.545600,8019,msedge.exe,web_browser,WSAStartup WSASocket connect send recv SetLastError,57422293.64360837,2025-09-08T09:49:06.545600,Benign
2025-09-08T10:15:22.856823,10731,wmplayer.exe,media_player,CreateFileW ReadFile SetFilePointer GetFileSize CloseHandle,59936066.26095809,2025-09-08T09:16:22.856823,Benign
2025-09-08T10:15:23.474503,9444,firefox.exe,web_browser,CreateThread CreateMutexW ReleaseMutex CloseHandle,51693378.34566746,2025-09-08T09:09:23.474503,Benign
2025-09-08T10:15:27.380221,15874,notepad.exe,text_editor,CreateDirectoryW CreateFileW WriteFile CloseHandle DeleteFileW,24256524.104727637,2025-09-08T08:49:27.380221,Benign
2025-09-08T10:15:41.091347,11983,msedge.exe,web_browser,CreateFileW WriteFile ReadFile CloseHandle,68914163.67363419,2025-09-08T08:35:41.091347,Benign
2025-09-08T10:15:41.547765,12785,calc.exe,calculator,VirtualAlloc VirtualProtect VirtualFree HeapAlloc HeapFree,29705711.447520193,2025-09-08T10:10:41.547765,Benign
2025-09-08T10:15:46.579216,16176,calc.exe,calculator,RegOpenKeyW RegQueryValueW RegCloseKey GetSystemMetrics,15917433.500968114,2025-09-08T09:34:46.579216,Benign
2025-09-08T10:15:49.588412,14592,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,43991386.36387373,2025-09-08T08:49:49.588412,Benign
2025-09-08T10:15:52.185829,20694,notepad.exe,text_editor,CreateDirectoryW CreateFileW WriteFile CloseHandle DeleteFileW SetLastError,42375798.183851674,2025-09-08T10:10:52.185829,Benign
2025-09-08T10:15:53.757301,27228,calc.exe,calculator,RegOpenKeyW RegQueryValueW RegCloseKey GetSystemMetrics,39537318.19190804,2025-09-08T10:07:53.757301,Benign
2025-09-08T10:16:00.087637,22641,explorer.exe,file_manager,CreateDirectoryW RemoveDirectoryW CopyFileW MoveFileW,50737295.14102148,2025-09-08T10:07:00.087637,Benign
2025-09-08T10:16:05.526626,10746,mspaint.exe,graphics,RegOpenKeyW RegQueryValueW RegCloseKey,57776002.51772623,2025-09-08T09:36:05.526626,Benign
2025-09-08T10:16:21.913163,4222,spotify.exe,media_player,DirectSoundCreate CreateSoundBuffer Play GetLastError,34211099.26729661,2025-09-08T08:43:21.913163,Benign
2025-09-08T10:16:26.363150,2382,explorer.exe,file_manager,RegOpenKeyW RegEnumKeyW RegEnumValueW RegCloseKey,75364009.39928827,2025-09-08T10:00:26.363150,Benign
2025-09-08T10:16:38.800879,16477,cmd.exe,system_tool,RegOpenKeyW RegEnumKeyW RegQueryValueW RegCloseKey,28273435.769021917,2025-09-08T09:45:38.800879,Benign
2025-09-08T10:16:41.510332,18420,notepad.exe,text_editor,CreateFileW ReadFile WriteFile SetFilePointer GetFileSize CloseHandle,33785406.30488223,2025-09-08T09:08:41.510332,Benign
2025-09-08T10:16:41.575825,24998,winword.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary,79212564.51006374,2025-09-08T08:21:41.575825,Benign
2025-09-08T10:16:43.744790,6501,cmd.exe,system_tool,RegOpenKeyW RegEnumKeyW RegQueryValueW RegCloseKey,46086273.94171997,2025-09-08T10:13:43.744790,Benign
2025-09-08T10:16:44.734205,29685,spotify.exe,media_player,CreateThread WaitForSingleObject CloseHandle,40448222.6774734,2025-09-08T08:48:44.734205,Benign
2025-09-08T10:17:08.109209,27179,winword.exe,office_app,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle,108858421.26323625,2025-09-08T09:15:08.109209,Benign
2025-09-08T10:17:12.942671,1763,spotify.exe,media_player,LoadLibraryW GetProcAddress FreeLibrary GetLastError,73924152.34895112,2025-09-08T09:30:12.942671,Benign
2025-09-08T10:17:16.084532,16219,cmd.exe,system_tool,CreateFileW GetFileInformationByHandle CloseHandle,104575501.81661963,2025-09-08T10:13:16.084532,Benign
2025-09-08T10:17:17.196376,8411,spotify.exe,media_player,CreateThread WaitForSingleObject CloseHandle,56737802.429956935,2025-09-08T09:57:17.196376,Benign
2025-09-08T10:17:27.897317,21576,winword.exe,office_app,CreateDirectoryW CopyFileW MoveFileW DeleteFileW,71533627.40724328,2025-09-08T09:04:27.897317,Benign
2025-09-08T10:17:50.378273,20668,winword.exe,office_app,CreateDirectoryW CopyFileW MoveFileW DeleteFileW GetLastError,37476399.997275546,2025-09-08T10:16:50.378273,Benign
2025-09-08T10:17:56.019281,25963,calc.exe,calculator,RegOpenKeyW RegQueryValueW RegCloseKey GetSystemMetrics,61935932.17197713,2025-09-08T09:20:56.019281,Benign
2025-09-08T10:18:01.096871,14050,calc.exe,calculator,LoadLibraryW GetProcAddress FreeLibrary GetModuleHandleW,63803801.38103399,2025-09-08T09:15:01.096871,Benign
2025-09-08T10:18:06.737836,11263,wmplayer.exe,media_player,CreateThread SetThreadPriority WaitForSingleObject,43057560.50946689,2025-09-08T08:37:06.737836,Benign
2025-09-08T10:18:24.936562,1092,wmplayer.exe,media_player,CreateThread SetThreadPriority WaitForSingleObject,77033579.41910735,2025-09-08T08:47:24.936562,Benign
2025-09-08T10:18:29.606969,20672,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary,41324873.02369074,2025-09-08T09:31:29.606969,Benign
2025-09-08T10:18:35.555021,14060,excel.exe,office_app,VirtualAlloc VirtualProtect VirtualFree,70101097.29392554,2025-09-08T08:20:35.555021,Benign
2025-09-08T10:18:43.623215,30561,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,55409977.330798395,2025-09-08T09:03:43.623215,Benign
2025-09-08T10:18:47.345006,23142,powerpnt.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary,28856113.98316565,2025-09-08T09:52:47.345006,Benign
2025-09-08T10:18:52.677672,31941,powerpnt.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary,34896985.230508156,2025-09-08T08:39:52.677672,Benign
2025-09-08T10:18:55.363275,24891,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,43207373.650809735,2025-09-08T08:36:55.363275,Benign
2025-09-08T10:18:59.771889,32535,mspaint.exe,graphics,RegOpenKeyW RegQueryValueW RegCloseKey,54292142.859467894,2025-09-08T08:26:59.771889,Benign
2025-09-08T10:19:00.893506,23179,mspaint.exe,graphics,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle GetLastError,77799729.62318848,2025-09-08T09:42:00.893506,Benign
2025-09-08T10:19:13.750707,12407,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary,29996058.912619244,2025-09-08T08:41:13.750707,Benign
2025-09-08T10:19:17.370526,10878,firefox.exe,web_browser,LoadLibraryW GetProcAddress FreeLibrary,18188040.5217705,2025-09-08T10:15:17.370526,Benign
2025-09-08T10:19:21.515646,23879,wmplayer.exe,media_player,DirectSoundCreate CreateSoundBuffer Play Stop,47545094.832030155,2025-09-08T09:11:21.515646,Benign
2025-09-08T10:19:25.048372,9052,wmplayer.exe,media_player,LoadLibraryW GetProcAddress FreeLibrary SetLastError,31328369.33907536,2025-09-08T10:09:25.048372,Benign
2025-09-08T10:19:41.582563,25673,chrome.exe,web_browser,VirtualAlloc VirtualProtect VirtualFree CreateThread,28416758.530033052,2025-09-08T09:08:41.582563,Benign
2025-09-08T10:19:43.826627,29687,msedge.exe,web_browser,VirtualAlloc VirtualFree CreateProcessW SetLastError,46097794.62840285,2025-09-08T09:53:43.826627,Benign
2025-09-08T10:19:47.704031,25330,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary CloseHandle,36620697.33833463,2025-09-08T08:24:47.704031,Benign
2025-09-08T10:20:00.296494,9922,powerpnt.exe,office_app,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey GetLastError,51849965.81380454,2025-09-08T08:39:00.296494,Benign
2025-09-08T10:20:06.041366,16850,powerpnt.exe,office_app,CreateThread WaitForSingleObject CloseHandle,84930116.21008594,2025-09-08T10:15:06.041366,Benign
2025-09-08T10:20:16.709222,21441,wmplayer.exe,media_player,VirtualAlloc VirtualProtect VirtualFree,39554771.15456887,2025-09-08T09:10:16.709222,Benign
2025-09-08T10:20:17.396702,19898,excel.exe,office_app,RegOpenKeyW RegEnumValueW RegSetValueW RegCloseKey SetLastError,23380387.441139936,2025-09-08T10:11:17.396702,Benign
2025-09-08T10:20:22.356368,6279,wmplayer.exe,media_player,CreateFileW ReadFile SetFilePointer GetFileSize CloseHandle,61200868.77196921,2025-09-08T09:09:22.356368,Benign
2025-09-08T10:20:25.793705,11169,chrome.exe,web_browser,RegOpenKeyW RegSetValueW RegQueryValueW RegDeleteValueW RegCloseKey CloseHandle,16971937.463151176,2025-09-08T08:58:25.793705,Benign
2025-09-08T10:20:26.621676,27499,calc.exe,calculator,GetVersionExW GetComputerNameW GetUserNameW,35486460.02806331,2025-09-08T08:31:26.621676,Benign
2025-09-08T10:20:28.139205,32221,excel.exe,office_app,CreateThread CreateEvent SetEvent WaitForSingleObject,44380599.182836264,2025-09-08T08:51:28.139205,Benign
2025-09-08T10:20:39.071635,26670,powershell.exe,system_tool,CreateProcessW OpenProcess GetProcessImageFileNameW,61029169.67715521,2025-09-08T09:22:39.071635,Benign
2025-09-08T10:20:39.612085,27801,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary,54970002.37838444,2025-09-08T08:25:39.612085,Benign
2025-09-08T10:20:39.804155,14590,firefox.exe,web_browser,CreateThread CreateMutexW ReleaseMutex CloseHandle,49619837.04278014,2025-09-08T08:42:39.804155,Benign
2025-09-08T10:20:50.062817,6186,winword.exe,office_app,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle,39659182.06157172,2025-09-08T09:34:50.062817,Benign
2025-09-08T10:20:52.576977,5481,wmplayer.exe,media_player,CreateFileW ReadFile SetFilePointer GetFileSize CloseHandle CloseHandle,47537659.368212864,2025-09-08T08:29:52.576977,Benign
2025-09-08T10:20:52.695928,24695,notepad.exe,text_editor,CreateFileW WriteFile FlushFileBuffers SetEndOfFile CloseHandle GetLastError,52385845.87745922,2025-09-08T09:19:52.695928,Benign
2025-09-08T10:20:56.291324,32521,spotify.exe,media_player,DirectSoundCreate CreateSoundBuffer Play,59755669.44834669,2025-09-08T08:36:56.291324,Benign
2025-09-08T10:20:57.702065,13496,notepad.exe,text_editor,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey GetLastError,83917912.41716571,2025-09-08T09:52:57.702065,Benign
2025-09-08T10:21:03.086727,6565,firefox.exe,web_browser,CreateFileW ReadFile WriteFile CreateDirectoryW,20546807.473745275,2025-09-08T08:22:03.086727,Benign
2025-09-08T10:21:06.625045,21846,winword.exe,office_app,CreateDirectoryW CopyFileW MoveFileW DeleteFileW,60042368.37347637,2025-09-08T08:30:06.625045,Benign
2025-09-08T10:21:17.124237,15869,code.exe,development,FindFirstFileW FindNextFileW GetFileAttributesW FindClose,33629133.657105945,2025-09-08T08:22:17.124237,Benign
2025-09-08T10:21:40.848851,18365,wmplayer.exe,media_player,VirtualAlloc VirtualProtect VirtualFree,83818272.62003484,2025-09-08T09:23:40.848851,Benign
2025-09-08T10:21:57.954734,9245,code.exe,development,LoadLibraryW GetProcAddress FreeLibrary,48056572.11381499,2025-09-08T09:06:57.954734,Benign
2025-09-08T10:22:02.137275,6970,excel.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary GetModuleFileNameW,27271771.351290222,2025-09-08T08:44:02.137275,Benign
2025-09-08T10:22:05.489981,5664,excel.exe,office_app,VirtualAlloc VirtualProtect VirtualFree,71850416.84651227,2025-09-08T09:11:05.489981,Benign
2025-09-08T10:22:07.692217,9277,calc.exe,calculator,LoadLibraryW GetProcAddress FreeLibrary GetModuleHandleW,56431971.68773398,2025-09-08T09:22:07.692217,Benign
2025-09-08T10:22:08.057534,15723,spotify.exe,media_player,LoadLibraryW GetProcAddress FreeLibrary,31753798.69937436,2025-09-08T08:53:08.057534,Benign
2025-09-08T10:22:17.283244,10129,firefox.exe,web_browser,CreateThread CreateMutexW ReleaseMutex CloseHandle,34626739.939578265,2025-09-08T08:28:17.283244,Benign
2025-09-08T10:22:27.767133,31262,excel.exe,office_app,LoadLibraryW GetProcAddress FreeLibrary GetModuleFileNameW,44282463.10880323,2025-09-08T09:54:27.767133,Benign
2025-09-08T10:22:34.446168,30223,powerpnt.exe,office_app,CreateFileW ReadFile WriteFile CloseHandle,39710622.78553838,2025-09-08T09:07:34.446168,Benign
2025-09-08T10:22:37.905845,20958,chrome.exe,web_browser,InternetOpenW InternetConnectW HttpOpenRequestW HttpSendRequestW,53799119.33348173,2025-09-08T08:31:37.905845,Benign
2025-09-08T10:22:44.537254,16369,excel.exe,office_app,CreateFileW ReadFile WriteFile SetFilePointer GetFileSize CloseHandle,14161077.356743611,2025-09-08T08:41:44.537254,Benign
2025-09-08T10:22:46.650891,26394,winword.exe,office_app,CreateDirectoryW CopyFileW MoveFileW DeleteFileW,-4235949.573495291,2025-09-08T08:56:46.650891,Benign
2025-09-08T10:22:51.099213,24215,chrome.exe,web_browser,InternetOpenW InternetConnectW HttpOpenRequestW HttpSendRequestW SetLastError,88385974.76641591,2025-09-08T10:05:51.099213,Benign
2025-09-08T10:22:58.618963,13484,powerpnt.exe,office_app,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey CloseHandle,70373764.62159084,2025-09-08T09:07:58.618963,Benign
2025-09-08T10:23:07.327223,1892,calc.exe,calculator,LoadLibraryW GetProcAddress FreeLibrary GetModuleHandleW CloseHandle,40621877.74514554,2025-09-08T10:20:07.327223,Benign
2025-09-08T10:23:14.199175,21910,firefox.exe,web_browser,RegOpenKeyW RegQueryValueW RegSetValueW RegCloseKey,39516161.29138124,2025-09-08T10:01:14.199175,Benign
2025-09-08T10:23:14.282827,5337,powershell.exe,system_tool,LoadLibraryW GetProcAddress FreeLibrary,24095568.747866046,2025-09-08T08:42:14.282827,Benign
2025-09-08T10:23:18.718946,12291,explorer.exe,file_manager,RegOpenKeyW RegEnumKeyW RegEnumValueW RegCloseKey CloseHandle,52066133.356060944,2025-09-08T09:56:18.718946,Benign
2025-09-08T10:23:25.705192,19753,calc.exe,calculator,CreateWindowExW ShowWindow UpdateWindow GetMessageW,66435823.662146986,2025-09-08T10:02:25.705192,Benign
2025-09-08T10:23:38.990083,5176,notepad.exe,text_editor,CreateFileW WriteFile FlushFileBuffers SetEndOfFile CloseHandle GetLastError,56118103.73574295,2025-09-08T09:31:38.990083,Benign
2025-09-08T10:23:39.230329,11032,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary SetLastError,63783182.36818064,2025-09-08T09:07:39.230329,Benign
2025-09-08T10:23:46.232063,5545,powershell.exe,system_tool,CreateFileW ReadFile WriteFile CloseHandle GetLastError,59002724.165426776,2025-09-08T10:01:46.232063,Benign
2025-09-08T10:23:46.471510,17641,powershell.exe,system_tool,CreateProcessW OpenProcess GetProcessImageFileNameW GetLastError,54390081.63482084,2025-09-08T10:09:46.471510,Benign
2025-09-08T10:23:48.420064,11031,cmd.exe,system_tool,FindFirstFileW FindNextFileW GetFileAttributesW FindClose,75968557.99981697,2025-09-08T10:06:48.420064,Benign
2025-09-08T10:23:51.616085,28483,explorer.exe,file_manager,CreateDirectoryW RemoveDirectoryW CopyFileW MoveFileW,73190579.26010606,2025-09-08T09:56:51.616085,Benign
2025-09-08T10:23:52.948349,29784,mspaint.exe,graphics,CreateFileW ReadFile WriteFile SetFilePointer CloseHandle,29035398.63984697,2025-09-08T09:42:52.948349,Benign
2025-09-08T10:24:02.141997,3614,chrome.exe,web_browser,VirtualAlloc VirtualProtect VirtualFree CreateThread SetLastError,5014268.457583293,2025-09-08T08:30:02.141997,Benign
2025-09-08T10:24:02.253978,31071,excel.exe,office_app,VirtualAlloc VirtualProtect VirtualFree,54629109.69320716,2025-09-08T09:11:02.253978,Benign
2025-09-08T10:24:06.965152,32288,notepad.exe,text_editor,CreateDirectoryW CreateFileW WriteFile CloseHandle DeleteFileW,51726577.55362677,2025-09-08T10:04:06.965152,Benign
2025-09-08T10:24:22.606807,15177,chrome.exe,web_browser,RegOpenKeyW RegSetValueW RegQueryValueW RegDeleteValueW RegCloseKey,67513325.65994231,2025-09-08T09:01:22.606807,Benign
2025-09-08T10:24:22.748104,19492,spotify.exe,media_player,DirectSoundCreate CreateSoundBuffer Play SetLastError,19213920.802326437,2025-09-08T09:47:22.748104,Benign
2025-09-08T10:24:36.955092,4657,excel.exe,office_app,VirtualAlloc VirtualProtect VirtualFree GetLastError,32761105.02726497,2025-09-08T09:49:36.955092,Benign
2025-09-08T10:24:37.283114,17800,explorer.exe,file_manager,FindFirstFileW FindNextFileW GetFileAttributesW FindClose,46105748.44843992,2025-09-08T09:21:37.283114,Benign
2025-09-08T10:24:38.036046,6564,firefox.exe,web_browser,CreateFileW ReadFile WriteFile CreateDirectoryW,19830071.099660363,2025-09-08T09:32:38.036046,Benign
2025-09-08T10:24:39.566064,4079,code.exe,development,FindFirstFileW FindNextFileW GetFileAttributesW FindClose,22193924.885280583,2025-09-08T09:02:39.566064,Benign
2025-09-08T10:24:47.655429,20400,explorer.exe,file_manager,CreateDirectoryW RemoveDirectoryW CopyFileW MoveFileW,72516426.45863403,2025-09-08T10:17:47.655429,Benign
2025-09-08T10:24:55.392747,3407,code.exe,development,LoadLibraryW GetProcAddress FreeLibrary,40288881.871980526,2025-09-08T08:37:55.392747,Benign
2025-09-08T10:24:56.160060,21989,powershell.exe,system_tool,RegOpenKeyW RegEnumKeyW RegSetValueW RegDeleteKeyW RegCloseKey CloseHandle,54506141.63519731,2025-09-08T08:25:56.160060,Benign
2025-09-08T10:24:56.205594,14628,wmplayer.exe,media_player,LoadLibraryW GetProcAddress FreeLibrary,49056443.349645965,2025-09-08T10:12:56.205594,Benign
2025-09-08T10:24:59.548502,1420,mspaint.exe,graphics,LoadLibraryW GetProcAddress FreeLibrary,50878079.8079554,2025-09-08T08:54:59.548502,Benign
2025-09-08T10:25:07.488915,19622,calc.exe,calculator,CreateWindowExW ShowWindow UpdateWindow GetMessageW,26043019.753436476,2025-09-08T09:50:07.488915,Benign
2025-09-08T10:25:09.740134,10552,chrome.exe,web_browser,CreateFileW WriteFile ReadFile SetFilePointer CloseHandle,33368314.326924242,2025-09-08T09:58:09.740134,Benign
2025-09-08T10:25:10.269371,7258,cmd.exe,system_tool,GetSystemInfo GetVersionExW GetComputerNameW GetUserNameW,30779990.49601368,2025-09-08T09:12:10.269371,Benign
2025-09-08T10:25:10.652189,20483,explorer.exe,file_manager,RegOpenKeyW RegEnumKeyW RegEnumValueW RegCloseKey,66223563.69010771,2025-09-08T08:41:10.652189,Benign
2025-09-08T10:25:20.296828,8946,cmd.exe,system_tool,CreateFileW GetFileInformationByHandle CloseHandle,19339838.24593721,2025-09-08T09:20:20.296828,Benign
2025-09-08T10:25:21.552830,4398,msedge.exe,web_browser,WSAStartup WSASocket connect send recv,34295399.15806516,2025-09-08T09:58:21.552830,Benign
2025-09-08T10:25:22.049244,18934,calc.exe,calculator,CreateWindowExW ShowWindow UpdateWindow GetMessageW CloseHandle,68505618.34912984,2025-09-08T10:10:22.049244,Benign
2025-09-08T10:25:23.445015,15022,firefox.exe,web_browser,CreateThread CreateMutexW ReleaseMutex CloseHandle GetLastError,72044713.86355342,2025-09-08T09:07:23.445015,Benign
2025-09-08T10:25:26.260233,17492,notepad.exe,text_editor,CreateDirectoryW CreateFileW WriteFile CloseHandle DeleteFileW,11683223.01578267,2025-09-08T09:43:26.260233,Benign
2025-09-08T10:25:28.143093,24333,firefox.exe,web_browser,LoadLibraryW GetProcAddress FreeLibrary,25816365.71429296,2025-09-08T08:37:28.143093,Benign
